duration,actor_2_name,actor_1_facebook_likes,actor_1_name,plot_keywords,num_user_for_reviews,country,title_year,actor_2_facebook_likes,movie_facebook_likes
114,Jennifer Grey,1000,Lea Thompson,guerrilla|high school|invasion|soviet|wolverine,383,USA,1984,1000,0
143,Adrian Lester,509,Maura Tierney,campaigning|candidate|election|governor|president,157,France,1998,317,688
96,Boris Kodjoe,14000,Milla Jovovich,corporation|fight|rescue|umbrella|zombie,423,Germany,2012,1000,32000
111,Max Ryan,26000,Jason Statham,armored car|car|murder|prison|warden,211,USA,2008,872,0
121,Craig Bierko,394,Melina Kanakaredes,amnesia|chase|foot chase|strong female character|vomiting,285,USA,1996,380,4000
135,Alun Armstrong,324,Pamela Reed,jungle|pipeline|prisoner|ransom|south america,265,USA,2000,192,892
101,Josh Hutcherson,17000,Kristen Stewart,2000s|coke|meeting future self|reference to spongebob squarepants|sony,202,USA,2005,14000,0
151,Meat Loaf,11000,Brad Pitt,anti establishment|dark humor|fighting|multiple personality disorder|surprise ending,2968,USA,1999,783,48000
131,Kimberly Williams-Paisley,11000,Matthew McConaughey,coach|football|football team|marshall university|university,175,USA,2006,529,0
60,James Nesbitt,1000,Jason Flemyng,france|journalist|limp|police detective|reporter,28,UK,,773,0
100,James Coburn,13000,Bruce Willis,blackmail|burglar|critically bashed|leonardo da vinci|prison,249,USA,1991,773,0
105,Michael Moore,975,Michael Rapaport,celebrity|lottery|murder|snowmobile|weatherman,69,France,2000,909,177
92,Kevin Grevioux,623,Caitlin Stasey,army|creature|demon|frankenstein|gargoyle,194,Australia,2014,593,15000
130,Barney Clark,268,Ian McNeice,boy|character name in title|orphan|pickpocket|workhouse,138,UK,2005,85,0
100,Cary-Hiroyuki Tagawa,3000,Jennifer Garner,assassin|battle|heroine|martial arts|spin off,380,Canada,2005,1000,0
102,Bruce Willis,23000,Joseph Gordon-Levitt,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,239,USA,2014,13000,32000
133,Kristin Scott Thomas,11000,Harrison Ford,death|plane crash|police|police sergeant|politician,290,USA,1999,1000,295
121,Martin Henderson,963,Michael Kelly,blizzard|mount everest|mountain|mountain climbing|snow,265,UK,2015,580,40000
147,David Calder,177,Michael Smiley,18th century|perfume|scent|sense of smell|smell,482,Germany,2006,27,26000
94,Josh Zuckerman,645,Verne Troyer,fem bot|prison|seductive fembot|spy|time travel,795,USA,2002,522,0
94,Charlize Theron,12000,Nicolas Cage,betrayal|futuristic|gladiator|robot|scientist,77,Hong Kong,2009,9000,0
127,Ariana Richards,967,Wayne Knight,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,895,USA,1993,610,19000
212,Catherine O'Hara,2000,Dennis Quaid,historically inaccurate|name calling|penis slur|vomiting|wyatt earp,145,USA,1994,925,0
141,Dean Jones,11000,Harrison Ford,cia|colombia|colombian drug cartel|drugs|president,133,USA,1994,913,0
103,Peng Lin,21,Si Won Choi,child fugitive|final battle|martial art|silk road|sword,86,China,2015,18,0
98,Brittany Daniel,979,Chazz Palminteri,diamond|infant|parody|spoof|sports violence,187,USA,2006,862,0
116,Thomas Kretschmann,11000,Matthew McConaughey,battle|historically inaccurate|submarine movie|u boat|world war two,602,France,2000,919,0
114,Samantha Mathis,524,Shawna Waldron,lobbyist|president|senator|state dinner|widower,214,USA,1995,517,0
87,Romany Malco,3000,Justin Timberlake,bloopers during credits|bucket of popcorn|chastity belt|guru|toronto maple leafs,250,USA,2008,966,0
125,Bokeem Woodbine,11000,Jon Lovitz,casino|elvis impersonator|gun|heist|rascal,399,USA,2001,904,0
187,Jennifer Jason Leigh,46000,Craig Stark,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,1018,USA,2015,1000,114000
93,Amy Poehler,8000,Will Ferrell,competition|fight|ice|jock strap|nintendo game boy advance,246,USA,2007,1000,0
95,Elizabeth Perkins,989,Gary Cole,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,82,USA,2011,664,0
117,Michael Fassbender,18000,Gerard Butler,battle|epic|greece|spartan|warrior,2073,USA,2006,13000,13000
106,Blythe Danner,22000,Robert De Niro,bare butt|defecation|father in law son in law relationship|nurse|sexual innuendo in title,428,USA,2004,713,0
115,Kathleen Turner,2000,Eric Dane,box office hit|dog|dog movie|florida|pet name in title,320,USA,2008,899,11000
189,Jeffrey DeMunn,15000,Tom Hanks,1930s|death row inmate|healing|prison guard|southern u.s.,1377,USA,1999,745,30000
100,Tichina Arnold,419,Jill Hennessy,biker gang|friend|motorcycle|new mexico|road trip,255,USA,2007,330,0
81,Fred Willard,925,Catherine O'Hara,alien invasion|chicken|fish|friend|panic,251,USA,2005,729,912
149,Sela Ward,835,Patrick Fugit,based on novel|disappearance|missing person|missing wife|murder suspect,1127,USA,2014,812,146000
119,Josh Hamilton,13000,Matt Damon,amnesia|assassin|money|political thriller|three word title,849,USA,2002,147,0
130,Joe Don Baker,394,Izabella Scorupco,agent|cossack|official james bond series|russia|russian,416,UK,1995,387,0
116,Timothy Hutton,577,Daniel von Bargen,army cid|cover up|military|murder|woman in military,274,USA,1999,501,885
103,Noah Emmerich,2000,Natascha McElhone,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,877,USA,1998,617,18000
99,Aria Noelle Curzon,770,Martin Short,ancient egypt|hebrew|nudity|pharaoh|title directed by female,353,USA,1998,263,0
92,Lisa Edelstein,1000,Anjelica Huston,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,116,USA,2003,955,886
109,Patrick Fischler,18000,Denzel Washington,close up of breasts|female nudity|fugitive|money|undercover,172,USA,2013,497,22000
87,Elizabeth Perkins,3000,Carol Ann Susi,cartoon on tv|cat|dog|scientist|secret agent,235,USA,2001,664,0
111,Charlize Theron,26000,Jason Statham,gold|heist|revenge|traffic jam|venice italy,497,USA,2003,9000,0
101,Alicia Witt,1000,Dorian Missick,developer|divorce|lawyer|love|new york city,269,USA,2002,976,0
83,Woody Allen,13000,Sylvester Stallone,ant|friend|princess|soldier|worker,289,USA,1998,11000,0
113,Kristin Davis,4000,Jon Favreau,couple|island|marriage|tropical|voyeurism,144,USA,2009,722,0
107,Robert Duvall,10000,Tom Cruise,driver|hot shot|racing|stock car driver|team,97,USA,1990,3000,0
94,Tom Welling,12000,Taylor Lautner,children|competition|rival|second part|vacation,128,USA,2005,3000,781
132,Lili Taylor,988,Ki Hong Lee,desert|disease|escape|resistance|virus,360,USA,2015,960,24000
140,Julia Roberts,11000,James Franco,divorce|emotional balance|female protagonist|indonesia|inner peace,302,USA,2010,8000,26000
125,Don Cheadle,12000,Nicolas Cage,bowling|christmas|parallel universe|salesman|unfaithfulness,322,USA,2000,3000,0
111,Morgan Freeman,13000,Bruce Willis,cia|female assassin|interrogation|office cubicle|spy,328,USA,2010,11000,32000
156,Dennis Quaid,14000,Al Pacino,breasts|coach|football|in medias res|vomiting,452,USA,1999,2000,0
170,Kristin Scott Thomas,19000,Scarlett Johansson,grace|groom|horse|montana|western u.s.,263,USA,1998,1000,0
120,Jada Pinkett Smith,10000,Tom Cruise,city by night|contract killer|driving at night|los angeles california|taxi,836,USA,2004,851,0
100,Roger Rees,12000,Dwayne Johnson,desert|king|showdown|sorceress|warrior,432,USA,2002,1000,0
115,Jay Hernandez,2000,Billy Burke,death of husband|fire|firefighter|funeral|main character dies,323,USA,2004,1000,0
130,Robert Duvall,10000,Tom Cruise,coma|mysterious villain|police chase|shooting range|sniper,448,USA,2012,3000,38000
105,Michael Rapaport,1000,LL Cool J,alzheimer's disease|experiment|human versus shark|research|underwater headquarters,643,USA,1999,975,0
111,Mekia Cox,433,Misha Gabriel Hamilton,2000s|box office hit|comeback|rehearsal|year 2009,223,USA,2009,208,0
106,Monique Gabriela Curnen,13000,Matt Damon,contagion|cure|infection|panic|virus,411,USA,2011,240,42000
89,Dyan Cannon,658,Estella Warren,australia|body paint|kangaroo|mob|money,181,USA,2003,257,858
100,Dawn French,309,Jennifer Saunders,dream|new home|parallel worlds|scissors|secret door,279,USA,2009,229,10000
91,Alan Ruck,11000,Zooey Deschanel,bee|nature|park|school|teacher,1264,USA,2008,946,6000
146,Radha Mitchell,18000,Denzel Washington,bodyguard|journalist|kidnapping|mexico|police corruption,690,USA,2004,992,14000
98,Joel David Moore,21000,Robert Downey Jr.,animal as human|dog movie|elevator|human becoming an animal|sheepdog,83,USA,2006,936,747
101,Carmen Electra,881,Snoop Dogg,cocaine|cop|criminal|partner|police,308,USA,2004,869,0
94,Harvey Korman,854,Jim Belushi,action figure|christmas|hero|karate|toy,162,USA,1996,628,0
132,Rupert Evans,366,James Babson,assassin|demon|hero|nazi|superhero,597,USA,2004,334,0
115,Kathleen Quinlan,3000,Robert Duvall,1980s|law firm|lawsuit|lawyer|toxic waste,181,USA,1998,552,1000
92,Kodi Smit-McPhee,10000,Anna Kendrick,curse|ghost|outcast|witch|zombie,176,USA,2012,884,12000
124,Bruce Willis,24000,J.K. Simmons,assassin|fbi|ira|jackal|russian,227,USA,1997,13000,0
119,Joe Morton,834,Ivana Milicevic,anti hero|babe scientist|engineer|memory|money,347,USA,2003,780,0
124,Stockard Channing,1000,Joe Mantegna,journalism|news anchor|newscast|newscaster|tv journalism,54,USA,1996,944,829
93,Matthew Broderick,9000,Emma Watson,book|darkness|dungeon|princess|rat,106,UK,2008,2000,0
22,Oliver Hudson,732,Bianca Kajlich,fiance|fiancee|magazine editor|naivety|womanizer,41,USA,,607,0
98,Debi Mazar,966,Romany Malco,chauffeur|hospital|secret agent|spying|tuxedo,207,USA,2002,680,797
92,Brenda Bakke,789,Peter Greene,colorado|niece|satellite|terrorist|train,126,USA,1995,520,1000
105,Nonso Anozie,539,Colm Feore,covert analyst|marine|russian|spy|stock market,289,USA,2014,394,17000
124,Robert De Niro,34000,Jennifer Lawrence,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,256,USA,2015,22000,24000
99,Radha Mitchell,18000,Gerard Butler,british|funeral|good versus evil|mole|sequel,323,UK,2016,992,28000
116,Michael Wincott,1000,Gary Dourdan,alien|blood|breeding|clone|scientist,656,USA,1997,720,0
124,Ned Beatty,650,Tate Donovan,colonel|ethiopia|marksman|on the run|rangefinder,338,USA,2007,467,0
96,Dee Bradley Baker,874,Isaac Hempstead Wright,chase|puppet animation|red hat|stop motion animation|troll,122,USA,2014,668,11000
104,Dianne Wiest,1000,Goran Visnjic,curse|death|island|love|magic,257,USA,1998,967,0
100,Will Ferrell,11000,Morgan Freeman,based on toy|dual personality|evil businessman|good cop bad cop|lego,471,Australia,2014,8000,64000
115,Diedrich Bader,1000,Eileen Brennan,bodyguard|fbi|fbi agent|female protagonist|undercover,156,USA,2005,759,621
101,Gerard Butler,23000,Christian Bale,castle|dragon|fire breathing dragon|militia|survival,569,USA,2002,18000,0
113,Brandon Molale,33000,Ryan Gosling,good versus evil|machine gun|mobster|police vigilantism|year 1949,264,USA,2013,301,40000
100,Oliver Platt,10000,Olivia Wilde,abraham|hunter|princess|sodom|tribe,203,USA,2009,1000,0
134,Morgan Freeman,13000,Matt Damon,apartheid|nation|nelson mandela|president|rugby,259,USA,2009,11000,23000
127,Harry Lennix,18000,Robin Wright,congressman|conspiracy|newspaper|political conspiracy|subway,235,USA,2009,748,0
125,Tom Wilkinson,8000,Julia Roberts,ceo|dubai|product|rivalry|spy,184,USA,2009,1000,0
94,Ray Walston,1000,Steven Anthony Lawrence,alien|hidden camera|martian|reporter|spaceship,73,USA,1999,417,448
107,David Rasche,310,Blair Brown,first lady|framed|investigation|president|secret service,213,USA,2006,219,690
91,Gary Oldman,12000,Dwayne Johnson,alien|alien planet|astronaut|planet|teenager,72,Spain,2009,10000,0
116,LeVar Burton,27000,Tom Hardy,earth|federation|romulan|slave|space,842,USA,2002,1000,0
100,Paul Adelstein,436,Cedric the Entertainer,attorney|divorce|marriage|real estate|screwball comedy,322,USA,2003,399,0
111,Ed Lauter,16000,Clint Eastwood,aging|baseball|baseball scout|north carolina|pitcher,150,USA,2012,897,11000
117,Ray Winstone,2000,Bojana Novakovic,activist|detective|father daughter relationship|investigation|vigilantism,256,UK,2010,1000,0
110,Penelope Ann Miller,510,John Kapelos,fire|helicopter|museum|police sergeant|relic,165,UK,1997,344,956
96,Cathy Moriarty,22000,Robert De Niro,blonde|mafia|mental illness|prison|second part,138,USA,2002,394,846
101,Al Pacino,22000,Robert De Niro,blood splatter|execution|new york city|nypd|serial killer,248,USA,2008,14000,0
111,Miko Hughes,13000,Bruce Willis,autistic child|boy|child in danger|fbi|nsa,127,USA,1998,968,0
117,Stephen Root,21000,Robert Downey Jr.,columnist|journalist|los angeles times|musician|wearing a traffic cone as a hat,143,UK,2009,939,0
126,Will Smith,13000,Matt Damon,caddy|game|golf|golf course|golfer,267,USA,2000,10000,0
152,Zooey Deschanel,22000,Philip Seymour Hoffman,band|magazine|rolling stone magazine|smoking marijuana|tour,822,USA,2000,11000,15000
86,Roger Rees,13000,Bill Murray,cat|england|lti txii|peugeot 206|rover 3 5 litre.coupe p5b,74,UK,2006,1000,470
101,Nona Gaye,287,Sunny Mabrey,coup d'etat|mutiny|president|u.s. navy|washington d.c.,213,USA,2005,233,0
87,Alan Dale,865,Josh Wingate,church|priest|sheriff|vampire|warrior,233,USA,2011,441,20000
85,Adriano Giannini,11000,Brad Pitt,book|framed|goddess|prince|sinbad,91,USA,2003,102,880
130,Joely Richardson,722,Sean Pertwee,solar system|space|spaceship|starship|year 2047,857,UK,1997,585,10000
173,Robert Downey Jr.,26000,Chris Hemsworth,alien invasion|assassin|battle|iron man|soldier,1722,USA,2012,21000,123000
104,Susanna Thompson,780,Joe Morton,death|doctor|grave|patient|venezuela,243,USA,2002,265,0
121,Mia Kirshner,19000,Scarlett Johansson,black dahlia|boxer|corpse|death|partner,644,Germany,2006,972,0
140,Tyler Labine,11000,James Franco,american|france|military|pilot|training,247,UK,2006,779,2000
131,Delroy Lindo,968,Clifton Collins Jr.,colonel|general|military|prison|three star general,281,USA,2001,848,0
91,Wilson Cruz,889,Robert Forster,deep space|distress signal|explosion|mining|rescue,282,USA,2000,290,589
118,William Hurt,20000,Matt Bomer,black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman,126,USA,2014,882,17000
130,Kevin Zegers,5000,Aidan Turner,battle|demon|magic|secret|warrior,457,USA,2013,2000,44000
90,Mike O'Malley,973,Marc Blucas,alien|mutiny|orb|planet|spaceship,109,USA,2008,400,791
103,Camryn Manheim,794,Dougray Scott,apartment|hello kitty|school|teacher|water,411,USA,2005,329,0
122,Adam Goldberg,11000,Matthew McConaughey,female removes her clothes|one word title|producer|television|video store,195,USA,1999,1000,641
106,Stephen Graham,3000,Brendan Fraser,book|escape|girl|overalls|villain,110,Germany,2008,1000,0
103,Jaime King,19000,Scarlett Johansson,female star appears nude|pants falling down|samurai|white rat|woman in a towel,290,USA,2008,961,2000
107,Olivia Munn,40000,Johnny Depp,art dealer|fake painting|macguffin|moustache|stolen painting,188,UK,2015,2000,12000
156,Mike Dopud,26000,Jason Statham,farmer|king|krug|rescue|wizard,368,Germany,2007,368,0
127,Teri Polo,11000,Angelina Jolie Pitt,africa|american|border|doctor|well,156,USA,2003,708,0
119,Aaron Kwok,879,Li Gong,buddhism|demon|journey to the west|monk|monkey king,9,China,2016,107,426
132,Clayne Crawford,11000,James Franco,american|lieutenant colonel|mission|rescue|soldier,183,USA,2005,298,0
108,Ed Skrein,16000,Ryan Reynolds,based on comic book|breaking the fourth wall|mercenary|mutant|self healing,1058,USA,2016,805,117000
114,Morgan Fairchild,743,Kelly Preston,1990s|evangelist|professional rivalry|swimming pool|televangelist,88,USA,1998,730,296
133,Leonard Roberts,14000,Bradley Cooper,assassin|death of child|iraq|sniper|sniper rifle,916,USA,2014,962,112000
103,Dylan Minnette,2000,Odeya Rush,based on book|blob|ferris wheel|manuscript|monster,154,USA,2015,1000,35000
22,Soleil Moon Frye,870,Nate Richert,female protagonist|hereditary gift of witchcraft|magic|supernatural|witch,94,USA,,558,990
95,Ivana Milicevic,970,Jon Heder,apartment|architect|coma|doctor|spirit,263,USA,2005,834,0
90,Mark Addy,1000,Taylor Negron,based on tv series|love|prequel|the flintstones|title appears in song,85,USA,2000,891,500
87,Kurtwood Smith,13000,Sylvester Stallone,afghanistan|colonel|rambo|rescue|soviet,171,USA,1988,1000,2000
114,Malcolm Goodwin,142,Robert Baker,college football|fight|football|hero|surrender,120,USA,2008,117,472
119,Adam Sandler,12000,Taylor Lautner,apache|bank robbery|baseball|half brothers|white raised as indian,143,USA,2015,11000,0
103,Kim Shaw,963,Michael Kelly,fbi|murder|witness|witness protection|wyoming,121,USA,2009,935,0
125,Jessica Szohr,1000,Josh Gad,actor's picture shown in credits|animated credits|google|internship|still images in end credits,281,USA,2013,847,22000
97,Boris Kodjoe,14000,Milla Jovovich,alaska|female gunfighter|mutation|ship|siege,410,Germany,2010,1000,19000
125,Nate Parker,1000,David Oyelowo,african american|battle|italy|tuskegee airmen|world war two,273,USA,2012,664,0
30,Kristin Davis,962,Chris Noth,casual sex|friendship|friendship between women|gay|singles,238,USA,,722,0
136,Al Pacino,18000,Keanu Reeves,deal with the devil|lawyer|money|reality|supernatural power,431,USA,1997,14000,11000
116,Leighton Meester,11000,Adam Sandler,argument|reference to vanilla ice|statutory rape|teacher student relationship|teacher student sex,198,USA,2012,3000,12000
103,Brian Thompson,2000,Dennis Quaid,dragon|england|human dragon relationship|king|knight,139,USA,1996,663,0
97,Don Cheadle,4000,Salma Hayek,diamond|fbi|fbi agent|island|thief,147,USA,2004,3000,782
96,Spencer Wilding,12000,Nicolas Cage,deal with the devil|devil|eastern europe|ghost rider|monk,331,USA,2011,1000,18000
131,Irene Papas,23000,Christian Bale,captain|greek|island|italian|love,220,UK,2001,243,0
22,Noureen DeWulf,883,Barry Corbin,anger management|argument|irony|sarcasm|therapist,54,USA,,701,0
95,Brad Garrett,14000,Vin Diesel,bodyguard|death of husband|male nanny|nanny|wrestling match,225,Canada,2005,799,0
86,Ashley Scott,12000,Dwayne Johnson,casino|football|sheriff|special forces|violence,221,USA,2004,795,0
142,Siobhan Fallon Hogan,15000,Tom Hanks,amputee|love|vietnam|vietnam war|war hero,1398,USA,1994,294,59000
92,Beth Riesgraf,1000,Jesse McCartney,based on cartoon|chipmunk|concert|fart joke|talking animal,146,USA,2007,718,0
108,Blythe Danner,22000,Robert De Niro,cat|cia|jewish|male nurse|nurse,507,USA,2000,713,0
84,Frank Welker,23000,Christian Bale,actor playing multiple roles|love|one word title|unsubtitled foreign language|virginia,216,USA,1995,2000,0
188,Margot Kidder,10000,Marlon Brando,1970s|clark kent|planet|superhero|year 1978,497,USA,1978,593,0
95,James Coburn,851,Jada Pinkett Smith,face slap|formula|overweight|professor|teacher,99,USA,1996,773,960
118,Michael Rapaport,10000,Will Smith,advice|friendship|gossip|newspaper|quitting a job,372,USA,2005,975,0
92,Abraham Benrubi,3000,Brendan Fraser,animal companion|heiress|hero|jungle|male objectification,103,USA,1997,562,5000
74,Thomas Ian Nicholas,3000,Alyson Hannigan,bachelor party|blow job|breasts|friend|wedding,332,USA,2003,864,0
134,Chris Mulkey,15000,Tom Hanks,hijacking|hostage|leader|ship|somalia,527,USA,2013,535,65000
101,James Franco,15000,Mila Kunis,city|new york city|night|reservation|restaurant,207,USA,2010,11000,0
100,Fred Rogers,795,Eric Idle,casper|friendly ghost|ghost|maine|mansion,92,USA,1995,419,0
132,Chloë Grace Moretz,18000,Denzel Washington,assassin|ex soldier|gangster|hanged man|mysterious past,436,USA,2014,17000,56000
105,Frances Conroy,5000,Bob Hoskins,hotel|maid|new york city|place name in title|the bronx,242,USA,2002,827,0
123,Viggo Mortensen,18000,Denzel Washington,alabama|mutiny|order|radio|submarine,194,USA,1995,10000,0
117,Kurt Fuller,10000,Will Smith,bus|intern|internship|salesman|stockbroker,611,USA,2006,617,32000
98,Michael Irby,931,Erika Christensen,captain|flight|flight attendant|plane|search,600,USA,2005,507,0
128,Dylan Baker,2000,Demi Moore,computer|marriage|non statutory female on male rape|promotion|sexual harassment,95,USA,1994,812,0
114,Andre Braugher,12000,Nicolas Cage,angel|doctor|fall|heart surgeon|hospital,322,Germany,1998,702,0
111,Vivica A. Fox,926,David Carradine,bride|coma|japan|revenge|sword,2105,USA,2003,890,13000
85,Adam Alexi-Malle,21000,Robert Downey Jr.,film within a film|filmmaking|guerrilla filmmaking|making of a movie|scientology parody,358,USA,1999,860,0
44,Don S. Davis,847,Christopher Judge,2000s|21st century|alternate history|message from outer space|military,181,USA,,440,0
137,Michael Parks,890,Vivica A. Fox,assassin|assassination|bride|death|vengeance,935,USA,2004,387,0
97,Jack Palance,13000,Sylvester Stallone,1980s|80s action|escape|plea bargain|prison,149,USA,1989,549,0
104,Meryl Streep,13000,Bruce Willis,plastic surgeon|rejuvenation|revenge|rival|rivalry,173,USA,1992,11000,8000
110,Jason Connery,485,Xander Berkeley,19th century|chinese|princess|rescue|travel,293,USA,2000,110,0
133,Joe Morton,1000,Oliver Platt,bomb|hostage|military|plane|terrorist,144,USA,1996,780,0
94,Ophelia Lovibond,1000,Madeline Carroll,father|penguin|snowglobe|son|winter,108,USA,2011,549,14000
104,Thomas McDonell,5000,Jet Li,monkey king|staff|teenager|urination|warrior,279,USA,2008,962,0
91,Carlos Ponce,1000,Amy Poehler,chipmunk|hunting dog|sabotage|thanksgiving|turkey the bird,73,USA,2013,591,0
145,Holt McCallany,534,Charles S. Dutton,alien|crash|planet|prison|survivor,776,USA,1992,273,0
135,Jimmy Nail,57,Andrea Corr,actress|argentina|military|politics|singer,194,USA,1996,40,0
122,Natascha McElhone,22000,Robert De Niro,case|ex kgb|ronin|russian|suitcase,572,UK,1998,2000,0
110,Bernard Hill,1000,Tom Wilkinson,bridge|engineer|hunter|lion|railway,155,USA,1996,416,0
95,Matt Lucas,838,Julie Walters,bear|ear wax cleaning|fake newsreel|paddington station london|taxidermist,174,UK,2014,722,30000
102,Nicholas Braun,622,Will Forte,alien|escape|manager|neighborhood watch|ohio,207,USA,2012,591,15000
