director_name,num_critic_for_reviews,actor_2_name,gross,movie_title,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,country,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
Phillip Noyce,42,Dean Jones,122012710,Clear and Present Danger ,1,cia|colombia|colombian drug cartel|drugs|president,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,133,USA,62000000,1994,913,6.9,0
Daniel Lee,68,Peng Lin,72413,Dragon Blade ,3,child fugitive|final battle|martial art|silk road|sword,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,86,China,65000000,2015,18,6.1,0
Keenen Ivory Wayans,78,Brittany Daniel,58255287,Littleman ,1,diamond|infant|parody|spoof|sports violence,http://www.imdb.com/title/tt0430304/?ref_=fn_tt_tt_1,187,USA,64000000,2006,862,4.3,0
Jonathan Mostow,178,Thomas Kretschmann,77086030,U-571 ,0,battle|historically inaccurate|submarine movie|u boat|world war two,http://www.imdb.com/title/tt0141926/?ref_=fn_tt_tt_1,602,France,62000000,2000,919,6.6,0
Rob Reiner,75,Samantha Mathis,65000000,The American President ,0,lobbyist|president|senator|state dinner|widower,http://www.imdb.com/title/tt0112346/?ref_=fn_tt_tt_1,214,USA,62000000,1995,517,6.8,0
Marco Schnabel,150,Romany Malco,32178777,The Love Guru ,6,bloopers during credits|bucket of popcorn|chastity belt|guru|toronto maple leafs,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,250,USA,62000000,2008,966,3.8,0
Demian Lichtenstein,113,Bokeem Woodbine,15738632,3000 Miles to Graceland ,2,casino|elvis impersonator|gun|heist|rascal,http://www.imdb.com/title/tt0233142/?ref_=fn_tt_tt_1,399,USA,42000000,2001,904,5.9,0
Quentin Tarantino,596,Jennifer Jason Leigh,54116191,The Hateful Eight ,1,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1,1018,USA,44000000,2015,1000,7.9,114000
Josh Gordon,191,Amy Poehler,118153533,Blades of Glory ,2,competition|fight|ice|jock strap|nintendo game boy advance,http://www.imdb.com/title/tt0445934/?ref_=fn_tt_tt_1,246,USA,61000000,2007,1000,6.3,0
Tim Hill,156,Elizabeth Perkins,108012170,Hop ,0,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,http://www.imdb.com/title/tt1411704/?ref_=fn_tt_tt_1,82,USA,63000000,2011,664,5.5,0
Zack Snyder,460,Michael Fassbender,210592590,300 ,0,battle|epic|greece|spartan|warrior,http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1,2073,USA,65000000,2006,13000,7.7,13000
Jay Roach,141,Blythe Danner,279167575,Meet the Fockers ,6,bare butt|defecation|father in law son in law relationship|nurse|sexual innuendo in title,http://www.imdb.com/title/tt0290002/?ref_=fn_tt_tt_1,428,USA,80000000,2004,713,6.3,0
David Frankel,180,Kathleen Turner,143151473,Marley & Me ,0,box office hit|dog|dog movie|florida|pet name in title,http://www.imdb.com/title/tt0822832/?ref_=fn_tt_tt_1,320,USA,60000000,2008,899,7.1,11000
Frank Darabont,186,Jeffrey DeMunn,136801374,The Green Mile ,0,1930s|death row inmate|healing|prison guard|southern u.s.,http://www.imdb.com/title/tt0120689/?ref_=fn_tt_tt_1,1377,USA,60000000,1999,745,8.5,30000
Walt Becker,177,Tichina Arnold,168213584,Wild Hogs ,3,biker gang|friend|motorcycle|new mexico|road trip,http://www.imdb.com/title/tt0486946/?ref_=fn_tt_tt_1,255,USA,,2007,330,5.9,0
Mark Dindal,161,Fred Willard,135381507,Chicken Little ,0,alien invasion|chicken|fish|friend|panic,http://www.imdb.com/title/tt0371606/?ref_=fn_tt_tt_1,251,USA,150000000,2005,729,5.8,912
David Fincher,568,Sela Ward,167735396,Gone Girl ,0,based on novel|disappearance|missing person|missing wife|murder suspect,http://www.imdb.com/title/tt2267998/?ref_=fn_tt_tt_1,1127,USA,61000000,2014,812,8.1,146000
Doug Liman,249,Josh Hamilton,121468960,The Bourne Identity ,1,amnesia|assassin|money|political thriller|three word title,http://www.imdb.com/title/tt0258463/?ref_=fn_tt_tt_1,849,USA,60000000,2002,147,7.9,0
Martin Campbell,137,Joe Don Baker,106635996,GoldenEye ,2,agent|cossack|official james bond series|russia|russian,http://www.imdb.com/title/tt0113189/?ref_=fn_tt_tt_1,416,UK,58000000,1995,387,7.2,0
Simon West,113,Timothy Hutton,102678089,The General's Daughter ,0,army cid|cover up|military|murder|woman in military,http://www.imdb.com/title/tt0144214/?ref_=fn_tt_tt_1,274,USA,95000000,1999,501,6.3,885
Peter Weir,213,Noah Emmerich,125603360,The Truman Show ,1,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,http://www.imdb.com/title/tt0120382/?ref_=fn_tt_tt_1,877,USA,60000000,1998,617,8.1,18000
Brenda Chapman,120,Aria Noelle Curzon,101217900,The Prince of Egypt ,2,ancient egypt|hebrew|nudity|pharaoh|title directed by female,http://www.imdb.com/title/tt0120794/?ref_=fn_tt_tt_1,353,USA,70000000,1998,263,7.0,0
Steve Carr,81,Lisa Edelstein,104148781,Daddy Day Care ,1,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,http://www.imdb.com/title/tt0317303/?ref_=fn_tt_tt_1,116,USA,60000000,2003,955,5.5,886
Baltasar Kormákur,265,Patrick Fischler,75573300,2 Guns ,1,close up of breasts|female nudity|fugitive|money|undercover,http://www.imdb.com/title/tt1272878/?ref_=fn_tt_tt_1,172,USA,61000000,2013,497,6.7,22000
Lawrence Guterman,105,Elizabeth Perkins,93375151,Cats & Dogs ,0,cartoon on tv|cat|dog|scientist|secret agent,http://www.imdb.com/title/tt0239395/?ref_=fn_tt_tt_1,235,USA,60000000,2001,664,5.2,0
F. Gary Gray,155,Charlize Theron,106126012,The Italian Job ,6,gold|heist|revenge|traffic jam|venice italy,http://www.imdb.com/title/tt0317740/?ref_=fn_tt_tt_1,497,USA,60000000,2003,9000,7.0,0
Marc Lawrence,118,Alicia Witt,93307796,Two Weeks Notice ,2,developer|divorce|lawyer|love|new york city,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,269,USA,60000000,2002,976,6.1,0
Eric Darnell,131,Woody Allen,90646554,Antz ,0,ant|friend|princess|soldier|worker,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1,289,USA,105000000,1998,11000,6.6,0
Peter Billingsley,166,Kristin Davis,109176215,Couples Retreat ,6,couple|island|marriage|tropical|voyeurism,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,144,USA,60000000,2009,722,5.5,0
Tony Scott,60,Robert Duvall,82670733,Days of Thunder ,0,driver|hot shot|racing|stock car driver|team,http://www.imdb.com/title/tt0099371/?ref_=fn_tt_tt_1,97,USA,60000000,1990,3000,5.9,0
Adam Shankman,77,Tom Welling,82569532,Cheaper by the Dozen 2 ,6,children|competition|rival|second part|vacation,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,128,USA,60000000,2005,3000,5.4,781
Wes Ball,249,Lili Taylor,81687587,The Scorch Trials ,0,desert|disease|escape|resistance|virus,http://www.imdb.com/title/tt4046784/?ref_=fn_tt_tt_1,360,USA,61000000,2015,960,6.4,24000
Ryan Murphy,213,Julia Roberts,80574010,Eat Pray Love ,1,divorce|emotional balance|female protagonist|indonesia|inner peace,http://www.imdb.com/title/tt0879870/?ref_=fn_tt_tt_1,302,USA,60000000,2010,8000,5.7,26000
Brett Ratner,121,Don Cheadle,75764085,The Family Man ,1,bowling|christmas|parallel universe|salesman|unfaithfulness,http://www.imdb.com/title/tt0218967/?ref_=fn_tt_tt_1,322,USA,60000000,2000,3000,6.7,0
Robert Schwentke,315,Morgan Freeman,90356857,RED ,4,cia|female assassin|interrogation|office cubicle|spy,http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1,328,USA,58000000,2010,11000,7.1,32000
Oliver Stone,171,Dennis Quaid,75530832,Any Given Sunday ,5,breasts|coach|football|in medias res|vomiting,http://www.imdb.com/title/tt0146838/?ref_=fn_tt_tt_1,452,USA,55000000,1999,2000,6.8,0
Robert Redford,96,Kristin Scott Thomas,75370763,The Horse Whisperer ,0,grace|groom|horse|montana|western u.s.,http://www.imdb.com/title/tt0119314/?ref_=fn_tt_tt_1,263,USA,60000000,1998,1000,6.5,0
Michael Mann,299,Jada Pinkett Smith,100003492,Collateral ,0,city by night|contract killer|driving at night|los angeles california|taxi,http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1,836,USA,65000000,2004,851,7.6,0
Chuck Russell,167,Roger Rees,90341670,The Scorpion King ,4,desert|king|showdown|sorceress|warrior,http://www.imdb.com/title/tt0277296/?ref_=fn_tt_tt_1,432,USA,60000000,2002,1000,5.5,0
Jay Russell,125,Jay Hernandez,74540762,Ladder 49 ,2,death of husband|fire|firefighter|funeral|main character dies,http://www.imdb.com/title/tt0349710/?ref_=fn_tt_tt_1,323,USA,55000000,2004,1000,6.5,0
Christopher McQuarrie,387,Robert Duvall,80033643,Jack Reacher ,2,coma|mysterious villain|police chase|shooting range|sniper,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,448,USA,60000000,2012,3000,7.0,38000
Renny Harlin,199,Michael Rapaport,73648142,Deep Blue Sea ,1,alzheimer's disease|experiment|human versus shark|research|underwater headquarters,http://www.imdb.com/title/tt0149261/?ref_=fn_tt_tt_1,643,USA,60000000,1999,975,5.8,0
Kenny Ortega,136,Mekia Cox,71844424,This Is It ,0,2000s|box office hit|comeback|rehearsal|year 2009,http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1,223,USA,60000000,2009,208,7.3,0
Steven Soderbergh,436,Monique Gabriela Curnen,75638743,Contagion ,4,contagion|cure|infection|panic|virus,http://www.imdb.com/title/tt1598778/?ref_=fn_tt_tt_1,411,USA,60000000,2011,240,6.6,42000
David McNally,73,Dyan Cannon,66734992,Kangaroo Jack ,0,australia|body paint|kangaroo|mob|money,http://www.imdb.com/title/tt0257568/?ref_=fn_tt_tt_1,181,USA,60000000,2003,257,4.4,858
Henry Selick,310,Dawn French,75280058,Coraline ,1,dream|new home|parallel worlds|scissors|secret door,http://www.imdb.com/title/tt0327597/?ref_=fn_tt_tt_1,279,USA,60000000,2009,229,7.7,10000
M. Night Shyamalan,323,Alan Ruck,64505912,The Happening ,0,bee|nature|park|school|teacher,http://www.imdb.com/title/tt0949731/?ref_=fn_tt_tt_1,1264,USA,48000000,2008,946,5.0,6000
Tony Scott,171,Radha Mitchell,77862546,Man on Fire ,2,bodyguard|journalist|kidnapping|mexico|police corruption,http://www.imdb.com/title/tt0328107/?ref_=fn_tt_tt_1,690,USA,70000000,2004,992,7.7,14000
Brian Robbins,76,Joel David Moore,61112916,The Shaggy Dog ,0,animal as human|dog movie|elevator|human becoming an animal|sheepdog,http://www.imdb.com/title/tt0393735/?ref_=fn_tt_tt_1,83,USA,50000000,2006,936,4.4,747
Todd Phillips,173,Carmen Electra,88200225,Starsky & Hutch ,5,cocaine|cop|criminal|partner|police,http://www.imdb.com/title/tt0335438/?ref_=fn_tt_tt_1,308,USA,60000000,2004,869,6.1,0
Brian Levant,81,Harvey Korman,60573641,Jingle All the Way ,1,action figure|christmas|hero|karate|toy,http://www.imdb.com/title/tt0116705/?ref_=fn_tt_tt_1,162,USA,60000000,1996,628,5.4,0
Guillermo del Toro,242,Rupert Evans,59035104,Hellboy ,1,assassin|demon|hero|nazi|superhero,http://www.imdb.com/title/tt0167190/?ref_=fn_tt_tt_1,597,USA,66000000,2004,334,6.8,0
Steven Zaillian,110,Kathleen Quinlan,56702901,A Civil Action ,1,1980s|law firm|lawsuit|lawyer|toxic waste,http://www.imdb.com/title/tt0120633/?ref_=fn_tt_tt_1,181,USA,60000000,1998,552,6.5,1000
Chris Butler,328,Kodi Smit-McPhee,55994557,ParaNorman ,0,curse|ghost|outcast|witch|zombie,http://www.imdb.com/title/tt1623288/?ref_=fn_tt_tt_1,176,USA,60000000,2012,884,7.0,12000
Michael Caton-Jones,83,Bruce Willis,54910560,The Jackal ,0,assassin|fbi|ira|jackal|russian,http://www.imdb.com/title/tt0119395/?ref_=fn_tt_tt_1,227,USA,60000000,1997,13000,6.3,0
John Woo,196,Joe Morton,53789313,Paycheck ,0,anti hero|babe scientist|engineer|memory|money,http://www.imdb.com/title/tt0338337/?ref_=fn_tt_tt_1,347,USA,60000000,2003,780,6.3,0
Jon Avnet,34,Stockard Channing,51045801,Up Close & Personal ,2,journalism|news anchor|newscast|newscaster|tv journalism,http://www.imdb.com/title/tt0118055/?ref_=fn_tt_tt_1,54,USA,60000000,1996,944,6.1,829
Sam Fell,118,Matthew Broderick,50818750,The Tale of Despereaux ,0,book|darkness|dungeon|princess|rat,http://www.imdb.com/title/tt0420238/?ref_=fn_tt_tt_1,106,UK,60000000,2008,2000,6.1,0
,8,Oliver Hudson,,Rules of Engagement             ,3,fiance|fiancee|magazine editor|naivety|womanizer,http://www.imdb.com/title/tt0790772/?ref_=fn_tt_tt_1,41,USA,,,607,7.3,0
Kevin Donovan,81,Debi Mazar,50189179,The Tuxedo ,2,chauffeur|hospital|secret agent|spying|tuxedo,http://www.imdb.com/title/tt0290095/?ref_=fn_tt_tt_1,207,USA,60000000,2002,680,5.3,797
Geoff Murphy,47,Brenda Bakke,50024083,Under Siege 2: Dark Territory ,1,colorado|niece|satellite|terrorist|train,http://www.imdb.com/title/tt0114781/?ref_=fn_tt_tt_1,126,USA,60000000,1995,520,5.4,1000
Kenneth Branagh,313,Nonso Anozie,50549107,Jack Ryan: Shadow Recruit ,3,covert analyst|marine|russian|spy|stock market,http://www.imdb.com/title/tt1205537/?ref_=fn_tt_tt_1,289,USA,60000000,2014,394,6.2,17000
David O. Russell,315,Robert De Niro,56443482,Joy ,3,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,http://www.imdb.com/title/tt2446980/?ref_=fn_tt_tt_1,256,USA,60000000,2015,22000,6.6,24000
Babak Najafi,225,Radha Mitchell,62401264,London Has Fallen ,3,british|funeral|good versus evil|mole|sequel,http://www.imdb.com/title/tt3300542/?ref_=fn_tt_tt_1,323,UK,60000000,2016,992,5.9,28000
Jean-Pierre Jeunet,223,Michael Wincott,47748610,Alien: Resurrection ,0,alien|blood|breeding|clone|scientist,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1,656,USA,75000000,1997,720,6.3,0
Antoine Fuqua,198,Ned Beatty,46975183,Shooter ,0,colonel|ethiopia|marksman|on the run|rangefinder,http://www.imdb.com/title/tt0822854/?ref_=fn_tt_tt_1,338,USA,61000000,2007,467,7.2,0
Graham Annable,219,Dee Bradley Baker,50807639,The Boxtrolls ,3,chase|puppet animation|red hat|stop motion animation|troll,http://www.imdb.com/title/tt0787474/?ref_=fn_tt_tt_1,122,USA,60000000,2014,668,6.8,11000
Griffin Dunne,92,Dianne Wiest,46611204,Practical Magic ,1,curse|death|island|love|magic,http://www.imdb.com/title/tt0120791/?ref_=fn_tt_tt_1,257,USA,48000000,1998,967,6.1,0
Phil Lord,435,Will Ferrell,257756197,The Lego Movie ,0,based on toy|dual personality|evil businessman|good cop bad cop|lego,http://www.imdb.com/title/tt1490017/?ref_=fn_tt_tt_1,471,Australia,60000000,2014,8000,7.8,64000
John Pasquin,111,Diedrich Bader,48472213,Miss Congeniality 2: Armed and Fabulous ,2,bodyguard|fbi|fbi agent|female protagonist|undercover,http://www.imdb.com/title/tt0385307/?ref_=fn_tt_tt_1,156,USA,45000000,2005,759,5.0,621
Rob Bowman,138,Gerard Butler,43060566,Reign of Fire ,0,castle|dragon|fire breathing dragon|militia|survival,http://www.imdb.com/title/tt0253556/?ref_=fn_tt_tt_1,569,USA,60000000,2002,18000,6.2,0
Ruben Fleischer,415,Brandon Molale,45996718,Gangster Squad ,3,good versus evil|machine gun|mobster|police vigilantism|year 1949,http://www.imdb.com/title/tt1321870/?ref_=fn_tt_tt_1,264,USA,60000000,2013,301,6.7,40000
Harold Ramis,170,Oliver Platt,43337279,Year One ,2,abraham|hunter|princess|sodom|tribe,http://www.imdb.com/title/tt1045778/?ref_=fn_tt_tt_1,203,USA,60000000,2009,1000,4.9,0
Clint Eastwood,306,Morgan Freeman,37479778,Invictus ,1,apartheid|nation|nelson mandela|president|rugby,http://www.imdb.com/title/tt1057500/?ref_=fn_tt_tt_1,259,USA,60000000,2009,11000,7.4,23000
Kevin Macdonald,252,Harry Lennix,36965395,State of Play ,3,congressman|conspiracy|newspaper|political conspiracy|subway,http://www.imdb.com/title/tt0473705/?ref_=fn_tt_tt_1,235,USA,,2009,748,7.1,0
Tony Gilroy,211,Tom Wilkinson,40559930,Duplicity ,0,ceo|dubai|product|rivalry|spy,http://www.imdb.com/title/tt1135487/?ref_=fn_tt_tt_1,184,USA,60000000,2009,1000,6.2,0
Donald Petrie,49,Ray Walston,36830057,My Favorite Martian ,2,alien|hidden camera|martian|reporter|spaceship,http://www.imdb.com/title/tt0120764/?ref_=fn_tt_tt_1,73,USA,65000000,1999,417,4.9,448
Clark Johnson,161,David Rasche,36279230,The Sentinel ,0,first lady|framed|investigation|president|secret service,http://www.imdb.com/title/tt0443632/?ref_=fn_tt_tt_1,213,USA,60000000,2006,219,6.1,690
Jorge Blanco,156,Gary Oldman,42194060,Planet 51 ,1,alien|alien planet|astronaut|planet|teenager,http://www.imdb.com/title/tt0762125/?ref_=fn_tt_tt_1,72,Spain,70000000,2009,10000,6.1,0
Stuart Baird,172,LeVar Burton,43119879,Star Trek: Nemesis ,0,earth|federation|romulan|slave|space,http://www.imdb.com/title/tt0253754/?ref_=fn_tt_tt_1,842,USA,60000000,2002,1000,6.4,0
Joel Coen,161,Paul Adelstein,35096190,Intolerable Cruelty ,1,attorney|divorce|marriage|real estate|screwball comedy,http://www.imdb.com/title/tt0138524/?ref_=fn_tt_tt_1,322,USA,60000000,2003,399,6.3,0
Robert Lorenz,239,Ed Lauter,35754555,Trouble with the Curve ,0,aging|baseball|baseball scout|north carolina|pitcher,http://www.imdb.com/title/tt2083383/?ref_=fn_tt_tt_1,150,USA,,2012,897,6.8,11000
Martin Campbell,258,Ray Winstone,43290977,Edge of Darkness ,1,activist|detective|father daughter relationship|investigation|vigilantism,http://www.imdb.com/title/tt1226273/?ref_=fn_tt_tt_1,256,UK,80000000,2010,1000,6.6,0
Peter Hyams,95,Penelope Ann Miller,33927476,The Relic ,0,fire|helicopter|museum|police sergeant|relic,http://www.imdb.com/title/tt0120004/?ref_=fn_tt_tt_1,165,UK,40000000,1997,344,5.7,956
Harold Ramis,105,Cathy Moriarty,32122249,Analyze That ,1,blonde|mafia|mental illness|prison|second part,http://www.imdb.com/title/tt0289848/?ref_=fn_tt_tt_1,138,USA,60000000,2002,394,5.9,846
Jon Avnet,198,Al Pacino,40076438,Righteous Kill ,2,blood splatter|execution|new york city|nypd|serial killer,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,248,USA,60000000,2008,14000,6.0,0
Harold Becker,79,Miko Hughes,32940507,Mercury Rising ,1,autistic child|boy|child in danger|fbi|nsa,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,127,USA,60000000,1998,968,6.1,0
Joe Wright,210,Stephen Root,31670931,The Soloist ,0,columnist|journalist|los angeles times|musician|wearing a traffic cone as a hat,http://www.imdb.com/title/tt0821642/?ref_=fn_tt_tt_1,143,UK,60000000,2009,939,6.7,0
Robert Redford,125,Will Smith,30695227,The Legend of Bagger Vance ,3,caddy|game|golf|golf course|golfer,http://www.imdb.com/title/tt0146984/?ref_=fn_tt_tt_1,267,USA,60000000,2000,10000,6.7,0
Cameron Crowe,149,Zooey Deschanel,32522352,Almost Famous ,1,band|magazine|rolling stone magazine|smoking marijuana|tour,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,822,USA,60000000,2000,11000,7.9,15000
Tim Hill,77,Roger Rees,28424210,Garfield 2 ,0,cat|england|lti txii|peugeot 206|rover 3 5 litre.coupe p5b,http://www.imdb.com/title/tt0455499/?ref_=fn_tt_tt_1,74,UK,,2006,1000,5.0,470
Lee Tamahori,77,Nona Gaye,26082914,xXx: State of the Union ,2,coup d'etat|mutiny|president|u.s. navy|washington d.c.,http://www.imdb.com/title/tt0329774/?ref_=fn_tt_tt_1,213,USA,87000000,2005,233,4.3,0
Scott Stewart,225,Alan Dale,29136626,Priest ,0,church|priest|sheriff|vampire|warrior,http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1,233,USA,60000000,2011,441,5.7,20000
Patrick Gilmore,98,Adriano Giannini,26288320,Sinbad: Legend of the Seven Seas ,0,book|framed|goddess|prince|sinbad,http://www.imdb.com/title/tt0165982/?ref_=fn_tt_tt_1,91,USA,60000000,2003,102,6.7,880
Paul W.S. Anderson,172,Joely Richardson,26616590,Event Horizon ,0,solar system|space|spaceship|starship|year 2047,http://www.imdb.com/title/tt0119081/?ref_=fn_tt_tt_1,857,UK,60000000,1997,585,6.7,10000
Joss Whedon,703,Robert Downey Jr.,623279547,The Avengers ,3,alien invasion|assassin|battle|iron man|soldier,http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1,1722,USA,220000000,2012,21000,8.1,123000
Tom Shadyac,117,Susanna Thompson,30063805,Dragonfly ,0,death|doctor|grave|patient|venezuela,http://www.imdb.com/title/tt0259288/?ref_=fn_tt_tt_1,243,USA,60000000,2002,265,6.1,0
Brian De Palma,240,Mia Kirshner,22518325,The Black Dahlia ,0,black dahlia|boxer|corpse|death|partner,http://www.imdb.com/title/tt0387877/?ref_=fn_tt_tt_1,644,Germany,50000000,2006,972,5.6,0
Tony Bill,123,Tyler Labine,13082288,Flyboys ,1,american|france|military|pilot|training,http://www.imdb.com/title/tt0454824/?ref_=fn_tt_tt_1,247,UK,60000000,2006,779,6.6,2000
Rod Lurie,110,Delroy Lindo,18208078,The Last Castle ,3,colonel|general|military|prison|three star general,http://www.imdb.com/title/tt0272020/?ref_=fn_tt_tt_1,281,USA,60000000,2001,848,6.9,0
Walter Hill,100,Wilson Cruz,14218868,Supernova ,0,deep space|distress signal|explosion|mining|rescue,http://www.imdb.com/title/tt0134983/?ref_=fn_tt_tt_1,282,USA,65000000,2000,290,4.8,589
Akiva Goldsman,189,William Hurt,22451,Winter's Tale ,0,black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman,http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1,126,USA,60000000,2014,882,6.2,17000
Harald Zwart,212,Kevin Zegers,31165421,The Mortal Instruments: City of Bones ,3,battle|demon|magic|secret|warrior,http://www.imdb.com/title/tt1538403/?ref_=fn_tt_tt_1,457,USA,60000000,2013,2000,6.0,44000
Brian Robbins,127,Mike O'Malley,11802056,Meet Dave ,1,alien|mutiny|orb|planet|spaceship,http://www.imdb.com/title/tt0765476/?ref_=fn_tt_tt_1,109,USA,60000000,2008,400,4.9,791
Walter Salles,196,Camryn Manheim,25472967,Dark Water ,2,apartment|hello kitty|school|teacher|water,http://www.imdb.com/title/tt0382628/?ref_=fn_tt_tt_1,411,USA,30000000,2005,329,5.6,0
Ron Howard,115,Adam Goldberg,22362500,Edtv ,0,female removes her clothes|one word title|producer|television|video store,http://www.imdb.com/title/tt0131369/?ref_=fn_tt_tt_1,195,USA,55000000,1999,1000,6.1,641
Iain Softley,161,Stephen Graham,17281832,Inkheart ,3,book|escape|girl|overalls|villain,http://www.imdb.com/title/tt0494238/?ref_=fn_tt_tt_1,110,Germany,60000000,2008,1000,6.1,0
Frank Miller,223,Jaime King,19781879,The Spirit ,1,female star appears nude|pants falling down|samurai|white rat|woman in a towel,http://www.imdb.com/title/tt0831887/?ref_=fn_tt_tt_1,290,USA,60000000,2008,961,4.8,2000
David Koepp,181,Olivia Munn,7605668,Mortdecai ,2,art dealer|fake painting|macguffin|moustache|stolen painting,http://www.imdb.com/title/tt3045616/?ref_=fn_tt_tt_1,188,UK,60000000,2015,2000,5.5,12000
Uwe Boll,140,Mike Dopud,4535117,In the Name of the King: A Dungeon Siege Tale ,3,farmer|king|krug|rescue|wizard,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1,368,Germany,60000000,2007,368,3.8,0
Martin Campbell,54,Teri Polo,4426297,Beyond Borders ,2,africa|american|border|doctor|well,http://www.imdb.com/title/tt0294357/?ref_=fn_tt_tt_1,156,USA,35000000,2003,708,6.5,0
Pou-Soi Cheang,14,Aaron Kwok,,Xi you ji zhi: Sun Wukong san da Baigu Jing ,1,buddhism|demon|journey to the west|monk|monkey king,http://www.imdb.com/title/tt4591310/?ref_=fn_tt_tt_1,9,China,68005000,2016,107,6.0,426
